CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Credit_Card_Status,IsActiveMember,Activity_Status,EstimatedSalary,Exited,Churn_Status
844,France,Female,28,4,0.0,2,0,No Credit Card,1,Active,123318.37,0,Retained
586,Germany,Female,47,5,157099.47,2,1,Has Credit Card,1,Active,65481.86,0,Retained
583,France,Male,40,3,0.0,2,1,Has Credit Card,0,Inactive,47728.0,0,Retained
701,Spain,Male,26,5,83600.24,1,0,No Credit Card,1,Active,59195.05,0,Retained
726,France,Male,28,2,0.0,1,0,No Credit Card,0,Inactive,98060.51,0,Retained
829,Germany,Male,36,4,81795.74,2,1,Has Credit Card,0,Inactive,90106.94,0,Retained
749,Spain,Male,38,9,129378.32,1,1,Has Credit Card,1,Active,13549.34,0,Retained
743,France,Female,46,9,0.0,1,1,Has Credit Card,0,Inactive,113436.08,0,Retained
619,Spain,Female,56,7,0.0,2,1,Has Credit Card,1,Active,42442.21,0,Retained
699,France,Male,22,9,99339.0,1,1,Has Credit Card,0,Inactive,68297.61,1,Churned
749,Spain,Male,36,7,0.0,2,0,No Credit Card,0,Inactive,80134.65,0,Retained
600,Germany,Female,29,6,74430.1,2,1,Has Credit Card,1,Active,96051.1,0,Retained
760,Spain,Male,38,3,91241.85,1,0,No Credit Card,1,Active,80682.35,0,Retained
528,Germany,Male,32,2,99092.45,1,0,No Credit Card,1,Active,111149.98,0,Retained
630,France,Female,26,5,0.0,2,1,Has Credit Card,0,Inactive,182612.38,0,Retained
683,Germany,Female,39,2,100062.16,2,1,Has Credit Card,0,Inactive,109201.43,0,Retained
677,Germany,Female,26,6,98723.67,1,0,No Credit Card,1,Active,151146.67,0,Retained
669,Spain,Male,29,9,0.0,1,1,Has Credit Card,1,Active,93901.61,0,Retained
693,France,Male,43,6,128760.32,1,1,Has Credit Card,0,Inactive,36342.79,0,Retained
612,Spain,Female,52,5,144772.69,1,0,No Credit Card,0,Inactive,98302.57,1,Churned
719,Spain,Male,44,4,0.0,1,0,No Credit Card,0,Inactive,84972.9,1,Churned
702,France,Male,26,2,71281.29,1,1,Has Credit Card,1,Active,108747.12,1,Churned
755,France,Male,29,9,117035.89,1,1,Has Credit Card,1,Active,21862.19,0,Retained
514,France,Male,26,1,0.0,2,0,No Credit Card,0,Inactive,121551.93,0,Retained
753,France,Female,40,0,3768.69,2,1,Has Credit Card,0,Inactive,177065.24,1,Churned
548,Germany,Female,36,2,108913.84,2,1,Has Credit Card,1,Active,140460.01,0,Retained
850,Germany,Male,28,2,101100.22,2,1,Has Credit Card,1,Active,35337.31,0,Retained
612,France,Female,38,7,110615.47,1,1,Has Credit Card,1,Active,193502.93,0,Retained
628,Germany,Male,33,8,152143.89,1,1,Has Credit Card,1,Active,32174.03,0,Retained
479,France,Male,47,6,121797.09,1,0,No Credit Card,1,Active,5811.9,1,Churned
724,France,Female,41,5,109798.25,1,0,No Credit Card,1,Active,149593.61,0,Retained
512,Germany,Male,41,7,122403.24,1,0,No Credit Card,1,Active,37439.9,1,Churned
638,France,Female,43,3,145860.98,1,1,Has Credit Card,1,Active,142763.51,1,Churned
834,Spain,Male,40,7,0.0,2,0,No Credit Card,0,Inactive,45038.74,0,Retained
781,France,Male,29,9,0.0,2,0,No Credit Card,0,Inactive,172097.4,0,Retained
707,Germany,Female,48,7,105086.74,1,1,Has Credit Card,1,Active,180344.69,1,Churned
670,France,Male,22,2,114991.45,1,1,Has Credit Card,1,Active,37392.56,0,Retained
663,Spain,Female,33,8,96769.04,1,1,Has Credit Card,1,Active,36864.05,0,Retained
624,France,Female,23,5,0.0,2,0,No Credit Card,0,Inactive,132418.59,0,Retained
598,France,Female,34,4,0.0,2,0,No Credit Card,0,Inactive,60894.26,0,Retained
619,Germany,Male,23,5,132725.1,1,1,Has Credit Card,1,Active,143913.33,0,Retained
792,France,Female,70,3,0.0,2,1,Has Credit Card,1,Active,172240.27,0,Retained
683,France,Female,26,7,0.0,2,1,Has Credit Card,0,Inactive,86619.77,0,Retained
691,France,Female,33,6,0.0,2,1,Has Credit Card,0,Inactive,164074.89,0,Retained
765,Spain,Female,33,5,84557.82,1,1,Has Credit Card,1,Active,69039.43,0,Retained
508,France,Male,49,1,93817.41,2,1,Has Credit Card,1,Active,132468.76,1,Churned
637,France,Female,33,9,113913.53,1,0,No Credit Card,1,Active,65316.5,0,Retained
667,Germany,Female,44,5,140406.68,2,0,No Credit Card,1,Active,57164.19,0,Retained
575,Spain,Female,22,8,105229.34,1,1,Has Credit Card,1,Active,34397.08,0,Retained
744,Spain,Female,46,1,0.0,3,1,Has Credit Card,1,Active,177431.59,1,Churned
567,France,Female,41,9,137891.35,1,1,Has Credit Card,0,Inactive,142009.46,1,Churned
502,France,Female,35,6,0.0,2,1,Has Credit Card,1,Active,80618.47,0,Retained
609,France,Female,53,6,0.0,2,1,Has Credit Card,1,Active,124218.27,0,Retained
715,France,Male,37,9,165252.52,1,1,Has Credit Card,0,Inactive,85286.3,0,Retained
541,France,Male,32,8,0.0,2,0,No Credit Card,0,Inactive,40889.14,0,Retained
850,France,Female,71,4,0.0,2,1,Has Credit Card,1,Active,107236.87,0,Retained
595,Spain,Male,23,7,0.0,2,1,Has Credit Card,1,Active,168085.97,0,Retained
650,Germany,Female,28,5,122034.4,3,0,No Credit Card,1,Active,146663.43,1,Churned
625,France,Female,44,7,0.0,1,1,Has Credit Card,0,Inactive,4791.8,0,Retained
817,France,Male,59,1,118962.58,1,1,Has Credit Card,1,Active,120819.58,0,Retained
526,Spain,Male,49,2,0.0,1,1,Has Credit Card,0,Inactive,114539.67,1,Churned
850,France,Female,34,4,71379.53,2,1,Has Credit Card,1,Active,154000.99,0,Retained
598,France,Female,40,2,171178.25,1,1,Has Credit Card,0,Inactive,137980.58,1,Churned
613,France,Male,36,9,131307.11,1,0,No Credit Card,0,Inactive,83343.73,0,Retained
709,Spain,Male,62,3,0.0,2,1,Has Credit Card,1,Active,82195.15,0,Retained
678,Spain,Female,27,5,87099.85,2,1,Has Credit Card,0,Inactive,149550.95,0,Retained
720,France,Male,71,5,183135.39,2,1,Has Credit Card,1,Active,197688.5,0,Retained
662,France,Male,26,0,0.0,2,0,No Credit Card,1,Active,72929.96,0,Retained
525,France,Male,51,10,0.0,3,1,Has Credit Card,0,Inactive,171045.35,1,Churned
662,France,Male,31,3,0.0,2,0,No Credit Card,1,Active,27731.05,0,Retained
770,France,Female,33,6,0.0,2,1,Has Credit Card,1,Active,126131.9,0,Retained
721,Spain,Female,33,4,72535.45,1,1,Has Credit Card,1,Active,103931.49,0,Retained
633,Germany,Male,58,2,128137.42,2,1,Has Credit Card,0,Inactive,147635.33,1,Churned
701,France,Male,51,9,0.0,2,0,No Credit Card,0,Inactive,61961.57,0,Retained
556,Germany,Male,42,0,115915.53,2,0,No Credit Card,1,Active,125435.47,1,Churned
639,France,Male,66,0,0.0,2,0,No Credit Card,1,Active,42240.54,0,Retained
632,France,Male,50,2,0.0,2,0,No Credit Card,0,Inactive,57942.88,0,Retained
456,France,Male,29,5,107000.49,1,1,Has Credit Card,1,Active,153419.62,0,Retained
729,Spain,Female,38,10,0.0,2,1,Has Credit Card,0,Inactive,189727.12,0,Retained
632,France,Female,34,2,0.0,2,0,No Credit Card,0,Inactive,165385.55,0,Retained
433,Spain,Male,34,9,152806.74,1,1,Has Credit Card,0,Inactive,19687.99,0,Retained
802,France,Female,60,3,92887.06,1,1,Has Credit Card,0,Inactive,39473.63,1,Churned
670,France,Male,25,7,0.0,2,1,Has Credit Card,1,Active,144723.38,0,Retained
738,Germany,Female,40,6,114940.67,2,1,Has Credit Card,1,Active,194895.57,1,Churned
706,Germany,Male,34,0,140641.26,2,1,Has Credit Card,1,Active,77271.91,0,Retained
592,Germany,Female,70,5,71816.74,2,1,Has Credit Card,0,Inactive,105096.82,1,Churned
522,France,Female,41,7,0.0,2,0,No Credit Card,1,Active,176780.39,0,Retained
746,France,Male,48,5,165282.42,1,1,Has Credit Card,0,Inactive,153786.46,1,Churned
651,Spain,Male,42,2,143145.87,2,1,Has Credit Card,0,Inactive,43612.06,0,Retained
494,France,Male,28,9,114731.76,2,0,No Credit Card,1,Active,79479.74,0,Retained
753,Germany,Female,46,9,113909.69,3,1,Has Credit Card,0,Inactive,92320.37,1,Churned
671,Germany,Male,36,2,116695.27,1,0,No Credit Card,0,Inactive,193201.86,0,Retained
696,France,Male,42,4,0.0,1,0,No Credit Card,0,Inactive,126353.13,1,Churned
577,Spain,Male,43,3,0.0,2,1,Has Credit Card,1,Active,135008.92,0,Retained
587,France,Male,36,1,0.0,2,0,No Credit Card,1,Active,17135.6,0,Retained
712,Germany,Male,37,7,93978.96,2,1,Has Credit Card,0,Inactive,60651.77,0,Retained
498,Germany,Male,35,2,121968.11,2,0,No Credit Card,1,Active,188343.05,0,Retained
660,France,Male,37,2,97324.91,1,1,Has Credit Card,0,Inactive,23291.83,0,Retained
678,Spain,Male,29,6,0.0,2,1,Has Credit Card,0,Inactive,64443.75,0,Retained
530,France,Male,37,8,0.0,2,1,Has Credit Card,1,Active,287.99,0,Retained
559,France,Female,48,2,0.0,2,0,No Credit Card,1,Active,137961.41,0,Retained
624,France,Male,42,3,145155.37,1,1,Has Credit Card,0,Inactive,72169.95,1,Churned
592,France,Male,28,5,137222.77,1,0,No Credit Card,0,Inactive,39608.58,0,Retained
767,France,Male,48,9,0.0,2,0,No Credit Card,1,Active,175458.21,0,Retained
653,Germany,Female,38,5,114268.22,2,1,Has Credit Card,1,Active,89524.83,0,Retained
678,Spain,Male,27,2,0.0,2,1,Has Credit Card,1,Active,13221.25,0,Retained
586,Spain,Female,42,2,0.0,1,1,Has Credit Card,0,Inactive,102889.34,0,Retained
550,France,Female,40,8,150490.32,1,0,No Credit Card,0,Inactive,166468.21,1,Churned
643,Germany,Male,28,9,160858.13,2,1,Has Credit Card,0,Inactive,27149.27,0,Retained
612,Spain,Male,39,5,170288.38,1,1,Has Credit Card,1,Active,59601.15,0,Retained
674,Germany,Female,27,4,111568.01,1,0,No Credit Card,1,Active,22026.18,0,Retained
657,Spain,Male,29,7,83889.03,1,1,Has Credit Card,0,Inactive,153059.62,0,Retained
724,Germany,Female,35,0,171982.95,2,0,No Credit Card,1,Active,167313.07,0,Retained
500,France,Female,34,4,0.0,2,1,Has Credit Card,0,Inactive,12833.96,0,Retained
688,France,Male,20,8,137624.4,2,1,Has Credit Card,1,Active,197582.79,0,Retained
599,France,Male,50,3,121159.65,1,0,No Credit Card,0,Inactive,4033.39,1,Churned
631,France,Male,29,7,0.0,2,0,No Credit Card,1,Active,125877.22,0,Retained
634,Spain,Male,52,1,0.0,2,1,Has Credit Card,1,Active,176913.42,0,Retained
545,France,Male,37,3,91184.01,1,1,Has Credit Card,0,Inactive,105476.65,0,Retained
644,Spain,Male,18,8,0.0,2,1,Has Credit Card,0,Inactive,59172.42,0,Retained
690,Germany,Female,54,1,144027.8,1,1,Has Credit Card,1,Active,108731.02,1,Churned
711,France,Female,34,6,0.0,2,1,Has Credit Card,1,Active,175310.38,0,Retained
712,France,Female,29,8,140170.61,1,1,Has Credit Card,1,Active,38170.04,0,Retained
627,France,Male,27,1,62092.9,1,1,Has Credit Card,1,Active,105887.04,0,Retained
694,Spain,Male,39,3,0.0,1,1,Has Credit Card,1,Active,95625.03,0,Retained
534,Spain,Male,35,4,0.0,2,0,No Credit Card,0,Inactive,9541.15,0,Retained
603,France,Male,45,9,0.0,1,0,No Credit Card,0,Inactive,148516.79,0,Retained
808,France,Female,33,2,103516.87,1,1,Has Credit Card,0,Inactive,113907.8,0,Retained
723,Spain,Male,30,1,0.0,3,1,Has Credit Card,0,Inactive,164647.72,1,Churned
585,France,Female,35,2,0.0,2,1,Has Credit Card,0,Inactive,98621.04,1,Churned
706,France,Male,34,8,0.0,2,1,Has Credit Card,1,Active,37479.97,0,Retained
671,France,Female,31,6,0.0,2,1,Has Credit Card,1,Active,15846.42,0,Retained
597,Spain,Male,43,2,85162.26,1,0,No Credit Card,1,Active,5104.08,1,Churned
646,France,Female,43,8,143061.88,1,1,Has Credit Card,0,Inactive,61937.6,0,Retained
801,Spain,Female,46,6,0.0,2,1,Has Credit Card,1,Active,170008.74,0,Retained
731,Spain,Female,33,5,137388.01,2,1,Has Credit Card,0,Inactive,165000.68,0,Retained
620,Germany,Female,25,1,137712.01,1,1,Has Credit Card,1,Active,76197.05,0,Retained
484,Germany,Male,40,7,106901.42,2,0,No Credit Card,0,Inactive,118045.98,0,Retained
647,Spain,Male,47,5,105603.21,2,1,Has Credit Card,1,Active,157360.9,0,Retained
688,Germany,Female,40,8,150679.71,2,0,No Credit Card,1,Active,196226.38,0,Retained
680,Germany,Male,30,4,108300.27,2,0,No Credit Card,1,Active,44384.57,1,Churned
689,France,Female,46,7,52016.08,2,1,Has Credit Card,1,Active,72993.65,0,Retained
513,Germany,Male,34,7,60515.13,1,0,No Credit Card,0,Inactive,124571.09,0,Retained
553,Germany,Male,35,2,158584.28,2,1,Has Credit Card,0,Inactive,43640.16,0,Retained
689,Germany,Male,47,2,118812.5,2,0,No Credit Card,0,Inactive,31121.42,0,Retained
517,Spain,Male,46,4,0.0,1,1,Has Credit Card,0,Inactive,22372.78,0,Retained
731,France,Male,37,8,0.0,2,1,Has Credit Card,1,Active,170338.35,0,Retained
687,Germany,Female,47,1,91219.29,1,0,No Credit Card,0,Inactive,158845.49,1,Churned
507,Spain,Male,32,7,0.0,2,1,Has Credit Card,0,Inactive,67926.18,0,Retained
468,France,Female,22,1,76318.64,1,1,Has Credit Card,1,Active,194783.12,0,Retained
682,Spain,Female,58,4,0.0,1,1,Has Credit Card,0,Inactive,176036.01,0,Retained
603,France,Female,24,3,0.0,1,1,Has Credit Card,1,Active,198826.03,1,Churned
522,Germany,Male,25,1,111432.13,1,1,Has Credit Card,1,Active,168683.57,0,Retained
629,Spain,Male,41,10,150148.51,1,0,No Credit Card,0,Inactive,6936.27,0,Retained
729,France,Female,32,7,38550.06,1,0,No Credit Card,1,Active,179230.23,0,Retained
574,France,Female,39,5,119013.86,1,1,Has Credit Card,0,Inactive,103421.91,0,Retained
677,Germany,Female,39,0,111213.64,2,1,Has Credit Card,1,Active,147578.26,0,Retained
627,Germany,Male,28,5,71097.23,1,1,Has Credit Card,1,Active,130504.49,0,Retained
788,Spain,Male,36,10,109632.85,1,1,Has Credit Card,1,Active,16149.13,0,Retained
697,France,Male,63,7,148368.02,1,0,No Credit Card,0,Inactive,118862.08,1,Churned
578,France,Male,45,1,148600.91,1,1,Has Credit Card,0,Inactive,143397.14,1,Churned
519,France,Male,48,10,71083.98,1,1,Has Credit Card,0,Inactive,137959.0,0,Retained
632,France,Female,40,9,139625.34,1,1,Has Credit Card,0,Inactive,93702.96,1,Churned
679,France,Female,39,4,0.0,1,0,No Credit Card,0,Inactive,172939.3,1,Churned
699,France,Male,30,9,0.0,1,1,Has Credit Card,1,Active,108162.13,0,Retained
615,France,Male,64,0,81564.1,2,0,No Credit Card,1,Active,35896.09,0,Retained
622,Spain,Male,36,9,0.0,2,1,Has Credit Card,1,Active,104852.6,0,Retained
755,France,Female,28,7,124540.28,1,0,No Credit Card,1,Active,188850.89,0,Retained
767,France,Female,42,2,133616.39,1,1,Has Credit Card,0,Inactive,28615.8,0,Retained
752,Germany,Female,38,10,101648.5,2,1,Has Credit Card,0,Inactive,172001.44,0,Retained
633,France,Female,26,8,124281.84,1,1,Has Credit Card,1,Active,60116.57,0,Retained
717,France,Female,59,4,0.0,2,1,Has Credit Card,1,Active,170528.63,0,Retained
585,Spain,Male,45,0,0.0,2,0,No Credit Card,0,Inactive,189683.7,0,Retained
751,France,Female,37,9,183613.66,2,0,No Credit Card,0,Inactive,49734.94,0,Retained
754,Germany,Male,65,1,136186.44,1,1,Has Credit Card,1,Active,121529.59,1,Churned
495,France,Male,47,10,137682.68,1,1,Has Credit Card,0,Inactive,71071.47,0,Retained
650,France,Male,34,4,106005.54,1,0,No Credit Card,1,Active,142995.32,0,Retained
529,France,Female,31,6,152310.55,1,1,Has Credit Card,0,Inactive,13054.25,0,Retained
585,France,Female,43,2,0.0,2,1,Has Credit Card,0,Inactive,89402.54,0,Retained
668,Spain,Male,32,1,134446.04,1,0,No Credit Card,1,Active,111241.37,0,Retained
591,France,Female,38,2,142289.28,1,0,No Credit Card,1,Active,119638.85,0,Retained
731,France,Male,19,6,0.0,2,1,Has Credit Card,1,Active,151581.79,0,Retained
754,France,Female,45,6,0.0,1,1,Has Credit Card,0,Inactive,73881.68,1,Churned
650,Germany,Female,46,9,149003.76,2,1,Has Credit Card,0,Inactive,176902.83,0,Retained
588,Germany,Male,41,2,131341.46,2,0,No Credit Card,1,Active,7034.94,0,Retained
712,Spain,Female,29,7,77919.78,1,1,Has Credit Card,0,Inactive,122547.58,0,Retained
691,France,Female,34,7,0.0,2,0,No Credit Card,1,Active,161559.12,0,Retained
771,France,Female,41,10,108309.0,4,1,Has Credit Card,1,Active,137510.41,1,Churned
678,Spain,Female,39,6,0.0,1,0,No Credit Card,1,Active,185366.56,0,Retained
719,Spain,Female,40,9,0.0,2,1,Has Credit Card,0,Inactive,182224.14,0,Retained
610,Germany,Male,36,7,115462.02,1,0,No Credit Card,1,Active,42581.04,0,Retained
722,Spain,Male,37,9,0.0,2,1,Has Credit Card,0,Inactive,31921.95,0,Retained
758,Germany,Female,23,5,122739.1,1,1,Has Credit Card,0,Inactive,102460.84,1,Churned
709,France,Female,32,2,0.0,2,0,No Credit Card,0,Inactive,109681.29,0,Retained
634,Germany,Female,53,3,113781.5,2,1,Has Credit Card,1,Active,106345.05,1,Churned
678,Spain,Female,49,1,0.0,2,1,Has Credit Card,1,Active,102472.9,0,Retained
633,France,Male,35,3,0.0,2,1,Has Credit Card,1,Active,36249.76,0,Retained
710,France,Male,43,9,128284.45,1,1,Has Credit Card,0,Inactive,32996.89,1,Churned
640,Germany,Male,45,8,120591.19,1,0,No Credit Card,0,Inactive,195123.94,0,Retained
656,France,Male,63,8,0.0,2,0,No Credit Card,1,Active,57014.43,0,Retained
551,France,Female,59,2,166968.28,1,1,Has Credit Card,0,Inactive,159483.76,1,Churned
786,Spain,Female,39,7,0.0,2,0,No Credit Card,0,Inactive,100929.59,0,Retained
561,France,Female,49,8,0.0,2,1,Has Credit Card,1,Active,12513.07,0,Retained
807,Spain,Male,42,5,0.0,2,1,Has Credit Card,1,Active,74900.9,0,Retained
602,Germany,Male,38,2,71667.97,2,0,No Credit Card,0,Inactive,137111.89,0,Retained
727,Germany,Female,31,3,82729.47,2,1,Has Credit Card,0,Inactive,60212.51,0,Retained
678,France,Male,40,1,0.0,2,1,Has Credit Card,1,Active,187343.4,0,Retained
730,France,Male,23,8,0.0,2,1,Has Credit Card,0,Inactive,183284.53,0,Retained
596,Spain,Female,30,1,0.0,2,1,Has Credit Card,0,Inactive,8125.39,0,Retained
686,Germany,Male,39,3,129626.19,2,1,Has Credit Card,1,Active,103220.56,0,Retained
684,Germany,Female,26,2,114035.39,1,0,No Credit Card,0,Inactive,96885.19,0,Retained
797,Germany,Male,32,1,151922.94,1,1,Has Credit Card,0,Inactive,8877.06,0,Retained
658,France,Female,39,4,0.0,1,1,Has Credit Card,1,Active,147530.06,0,Retained
653,Spain,Female,27,6,107751.68,2,1,Has Credit Card,1,Active,33389.42,0,Retained
641,France,Male,37,6,0.0,2,1,Has Credit Card,0,Inactive,45309.24,0,Retained
656,Spain,Female,41,6,101179.23,2,1,Has Credit Card,1,Active,35230.61,0,Retained
750,Spain,Female,36,6,0.0,2,1,Has Credit Card,1,Active,59816.41,0,Retained
768,France,Female,40,8,0.0,2,0,No Credit Card,1,Active,69080.46,0,Retained
568,France,Male,33,7,0.0,2,1,Has Credit Card,0,Inactive,143450.61,0,Retained
706,Germany,Male,36,9,58571.18,2,1,Has Credit Card,0,Inactive,40774.01,0,Retained
430,Germany,Female,38,8,153058.64,1,1,Has Credit Card,0,Inactive,99377.27,0,Retained
745,Germany,Male,35,4,98270.34,1,1,Has Credit Card,0,Inactive,133617.43,0,Retained
747,France,Male,43,1,130788.71,1,0,No Credit Card,1,Active,101495.0,1,Churned
657,Germany,Male,40,7,99165.84,1,0,No Credit Card,1,Active,119333.95,1,Churned
639,France,Female,42,4,0.0,2,0,No Credit Card,0,Inactive,167682.37,0,Retained
704,France,Male,44,3,0.0,2,0,No Credit Card,1,Active,152884.85,0,Retained
651,Spain,Male,23,4,115636.05,2,1,Has Credit Card,0,Inactive,70400.86,0,Retained
706,Germany,Female,44,2,185932.18,2,1,Has Credit Card,0,Inactive,65413.41,0,Retained
632,Germany,Male,30,2,72549.0,2,0,No Credit Card,1,Active,182728.8,0,Retained
751,France,Male,42,4,0.0,2,1,Has Credit Card,1,Active,81442.6,0,Retained
767,France,Female,35,2,0.0,2,0,No Credit Card,0,Inactive,144251.38,0,Retained
741,France,Male,39,5,0.0,1,0,No Credit Card,1,Active,40207.06,0,Retained
651,Germany,Male,29,3,121890.06,1,1,Has Credit Card,0,Inactive,54530.51,1,Churned
601,France,Male,46,2,99786.07,1,1,Has Credit Card,1,Active,32683.88,1,Churned
520,France,Male,34,3,0.0,2,1,Has Credit Card,1,Active,104703.96,0,Retained
626,Germany,Male,27,4,115084.53,2,0,No Credit Card,1,Active,26907.43,0,Retained
811,France,Male,30,6,0.0,2,1,Has Credit Card,1,Active,180591.32,0,Retained
730,France,Female,32,9,127661.69,1,0,No Credit Card,0,Inactive,60905.51,0,Retained
604,Germany,Female,47,4,118907.6,1,0,No Credit Card,1,Active,47777.15,1,Churned
499,Germany,Female,44,6,77627.33,2,1,Has Credit Card,0,Inactive,108222.68,0,Retained
754,Spain,Male,40,2,160625.17,1,0,No Credit Card,1,Active,3554.63,0,Retained
716,Spain,Female,29,8,0.0,2,0,No Credit Card,0,Inactive,78616.92,0,Retained
636,France,Female,20,10,124266.86,1,0,No Credit Card,0,Inactive,100566.81,0,Retained
470,France,Female,25,8,127974.06,2,1,Has Credit Card,1,Active,183259.35,0,Retained
444,France,Male,43,3,0.0,2,1,Has Credit Card,1,Active,159131.21,0,Retained
809,Spain,Female,48,2,0.0,1,1,Has Credit Card,0,Inactive,160976.85,1,Churned
850,Germany,Female,30,3,104911.35,2,1,Has Credit Card,1,Active,42933.26,0,Retained
637,France,Male,27,1,0.0,2,1,Has Credit Card,0,Inactive,91291.2,0,Retained
512,France,Male,43,1,0.0,2,1,Has Credit Card,1,Active,52471.36,0,Retained
774,Spain,Female,43,1,110646.54,1,0,No Credit Card,0,Inactive,108804.28,0,Retained
641,France,Male,57,5,0.0,2,1,Has Credit Card,1,Active,122449.18,0,Retained
586,Germany,Male,42,6,126704.49,2,1,Has Credit Card,0,Inactive,41682.3,0,Retained
611,France,Male,30,9,0.0,2,1,Has Credit Card,1,Active,148887.69,0,Retained
660,Spain,Male,31,1,84560.04,1,1,Has Credit Card,1,Active,137784.25,0,Retained
532,France,Male,43,9,0.0,2,0,No Credit Card,0,Inactive,190573.91,1,Churned
557,Germany,Female,38,2,129893.56,1,0,No Credit Card,0,Inactive,102076.03,0,Retained
730,Spain,Male,25,5,167385.81,1,1,Has Credit Card,1,Active,56307.51,0,Retained
535,France,Female,27,6,0.0,2,0,No Credit Card,1,Active,49775.58,0,Retained
773,Germany,Female,36,4,105858.71,1,0,No Credit Card,1,Active,4395.45,0,Retained
510,Germany,Female,44,4,123070.89,1,1,Has Credit Card,0,Inactive,28461.29,1,Churned
539,France,Male,39,1,0.0,1,1,Has Credit Card,1,Active,28184.7,0,Retained
690,Spain,Female,48,2,0.0,2,1,Has Credit Card,1,Active,3149.1,0,Retained
821,France,Female,40,1,0.0,2,1,Has Credit Card,0,Inactive,194273.12,0,Retained
